op_name,mode,ranks,pid,tid,eid,start_time_us,end_time_us,dur_us,op_type,input_dims,input_dtype
all_reduce,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,0,15854.787779971957,15854.787779971957,0,comm,"[8, 2048, 576]",torch.bfloat16
all_to_all_single,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,1,20722.37734682858,20722.37734682858,0,comm,"[8, 256, 16, 256]",torch.bfloat16
all_gather,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,2,48364.57292549312,48364.57292549312,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_gather,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,3,50923.712784424424,50923.712784424424,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_to_all_single,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,4,57790.87822884321,57790.87822884321,0,comm,"[16, 1, 2048, 128]",torch.bfloat16
all_to_all_single,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,5,64445.353113114834,64445.353113114834,0,comm,"[16, 8, 256, 192]",torch.bfloat16
all_to_all_single,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,6,67225.93796439469,67225.93796439469,0,comm,"[16, 2048, 1, 192]",torch.bfloat16
all_gather,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,7,72219.81487236917,72219.81487236917,0,comm,"[8, 2048, 2, 192]",torch.bfloat16
all_reduce,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,8,94757.63118825853,94757.63118825853,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,9,104452.69988849759,104452.69988849759,0,comm,"[8, 2048, 576]",torch.bfloat16
all_to_all_single,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,10,109095.94246186316,109095.94246186316,0,comm,"[8, 256, 16, 256]",torch.bfloat16
all_gather,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,11,132558.38491022587,132558.38491022587,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_gather,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,12,135122.1741642803,135122.1741642803,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_to_all_single,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,13,147518.39824020863,147518.39824020863,0,comm,"[16, 1, 2048, 128]",torch.bfloat16
all_to_all_single,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,14,154181.63244612515,154181.63244612515,0,comm,"[16, 8, 256, 192]",torch.bfloat16
all_to_all_single,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,15,156942.46161729097,156942.46161729097,0,comm,"[16, 2048, 1, 192]",torch.bfloat16
all_gather,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,16,161864.6360002458,161864.6360002458,0,comm,"[8, 2048, 2, 192]",torch.bfloat16
all_reduce,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,17,232849.7781418264,232849.7781418264,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,18,232966.85609966516,232966.85609966516,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[16, 17, 18, 19, 20, 21, 22, 23]",0,0,19,245146.00494876504,245146.00494876504,0,comm,"[8, 2048, 576]",torch.bfloat16
