op_name,mode,ranks,pid,tid,eid,start_time_us,end_time_us,dur_us,op_type,input_dims,input_dtype
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,36,356169.02029141784,356169.02029141784,0,comm,"[8, 2048, 2, 192]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,37,393149.3363343179,393149.3363343179,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,38,393279.3193962425,393279.3193962425,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,39,405158.4724802524,405158.4724802524,0,comm,"[8, 2048, 576]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,40,409920.1634526253,409920.1634526253,0,comm,"[8, 256, 16, 256]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,41,433687.3122956604,433687.3122956604,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,42,436235.8523067087,436235.8523067087,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,43,443356.25623352826,443356.25623352826,0,comm,"[16, 1, 2048, 128]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,44,450137.28528283536,450137.28528283536,0,comm,"[16, 8, 256, 192]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,45,452907.6504986733,452907.6504986733,0,comm,"[16, 2048, 1, 192]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,46,457862.6733273268,457862.6733273268,0,comm,"[8, 2048, 2, 192]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,47,494726.3344656676,494726.3344656676,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,48,494839.1553480178,494839.1553480178,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,49,506983.28926227987,506983.28926227987,0,comm,"[8, 2048, 576]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,50,511928.9830327034,511928.9830327034,0,comm,"[8, 256, 16, 256]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,51,535865.7944016159,535865.7944016159,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,52,538414.0622336417,538414.0622336417,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,53,545325.5553729832,545325.5553729832,0,comm,"[16, 1, 2048, 128]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,54,552121.8713838607,552121.8713838607,0,comm,"[16, 8, 256, 192]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,55,554894.1504675895,554894.1504675895,0,comm,"[16, 2048, 1, 192]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,56,559871.3834770024,559871.3834770024,0,comm,"[8, 2048, 2, 192]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,57,595410.0943636149,595410.0943636149,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,58,595525.1893028617,595525.1893028617,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,59,607409.9300894886,607409.9300894886,0,comm,"[8, 2048, 576]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,60,612223.0386827141,612223.0386827141,0,comm,"[8, 256, 16, 256]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,61,635487.871710211,635487.871710211,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,62,638036.8617828935,638036.8617828935,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,63,645041.2289705127,645041.2289705127,0,comm,"[16, 1, 2048, 128]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,64,647032.4050169438,647032.4050169438,0,comm,"[16, 8, 256, 192]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,65,647421.5551279485,647421.5551279485,0,comm,"[16, 2048, 1, 192]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,66,647932.8013956547,647932.8013956547,0,comm,"[8, 2048, 2, 192]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,67,651800.0578507781,651800.0578507781,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,68,651911.6167910397,651911.6167910397,0,comm,"[8, 2048, 2048]",torch.bfloat16
all_reduce,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,69,653285.3054814041,653285.3054814041,0,comm,"[8, 2048, 576]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,70,653957.1820758283,653957.1820758283,0,comm,"[8, 256, 16, 256]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,71,656196.9318427145,656196.9318427145,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_gather,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,72,656363.4239137173,656363.4239137173,0,comm,"[8, 1, 2048, 8]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,73,656644.1101022065,656644.1101022065,0,comm,"[16, 1, 2048, 128]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,74,657148.5348977149,657148.5348977149,0,comm,"[16, 8, 256, 192]",torch.bfloat16
all_to_all_single,forward,"[48, 49, 50, 51, 52, 53, 54, 55]",0,0,75,657524.386420846,657524.386420846,0,comm,"[16, 2048, 1, 192]",torch.bfloat16
